Country,Popularity,Title,Artist,Release_date,danceability,energy,tempo,release_date
Taiwan,4519.6,heartbeat,BTS,2019-06-28,0.4370000000000001,0.716,170.09400000000005,2019-06-28
Global,447.2,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
USA,137.60000000000002,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Argentina,40.8,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Austria,40.8,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Australia,22.4,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Brazil,73.6,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Canada,140,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Chile,75.2,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Colombia,14.4,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Costa Rica,8.8,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Ecuador,44,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Finland,13.6,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Indonesia,9268.600000000002,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Malaysia,9515.9,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
New Zealand,30.4,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Peru,287.2000000000001,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Philippines,2209.4,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Poland,620.05,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Portugal,131.7,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Singapore,13956.45,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Turkey,386.5,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Taiwan,2474,go go,BTS,2017-09-18,0.856,0.617,136.082,2017-09-18
Global,56.8,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Australia,12.8,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Brazil,25.6,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Canada,87.2,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Finland,19.200000000000006,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Indonesia,16704.099999999995,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Malaysia,15420.6,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
New Zealand,16,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Philippines,1024.5,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Poland,49.6,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Portugal,143.20000000000005,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Singapore,17660.599999999995,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Turkey,336.65,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Taiwan,12345.75,spring day,BTS,2017-02-13,0.539,0.846,106.992,2017-02-13
Global,8.8,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Indonesia,156,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Malaysia,120.7,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Peru,45.6,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Philippines,134.6,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Singapore,20.8,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Taiwan,8,dynamite - edm remix,BTS,2020-08-24,0.7070000000000001,0.838,122.985,2020-08-24
Global,170.4,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
USA,87.2,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Argentina,32,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Canada,4,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Chile,32,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Colombia,10.4,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Costa Rica,20,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Ecuador,8,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Indonesia,2135,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Malaysia,2807.8,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Peru,123.2,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Philippines,952.75,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Poland,232.95,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Portugal,159.20000000000005,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Singapore,1717.2,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Turkey,190.2,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Taiwan,2903.3,outro: tear,BTS,2018-05-18,0.711,0.903,140.015,2018-05-18
Global,112.2,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
USA,67.2,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Brazil,4,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Chile,16,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Colombia,47.2,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Ecuador,57.6,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Indonesia,504.35,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Malaysia,678.3,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Peru,132.25,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Philippines,751.15,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Portugal,29.6,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Singapore,257,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Taiwan,70.4,dynamite - instrumental,BTS,2020-08-21,0.861,0.6579999999999999,114,2020-08-21
Global,763.25,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
USA,531.6999999999998,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
UK,110.4,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Austria,110.4,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Australia,59.2,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Canada,287.25,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Finland,305,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Indonesia,1562.45,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Malaysia,3771.5,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Peru,159.2,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Philippines,959.65,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Poland,299.95,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Portugal,108,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Singapore,2073.9,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Turkey,139.2,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
Taiwan,1558.95,louder than bombs,BTS,2020-02-21,0.643,0.667,145.999,2020-02-21
UK,39.2,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Argentina,47.2,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Canada,42.40000000000001,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Chile,37.6,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Colombia,30.4,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Costa Rica,12,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Ecuador,13.6,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Finland,26.4,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Peru,86.7,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Poland,64.8,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Portugal,28,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Global,254.55,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
USA,135.2,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Indonesia,529.1,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Malaysia,1241.65,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Philippines,473.65,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Singapore,781.5000000000001,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Taiwan,843.95,respect,BTS,2020-02-21,0.6609999999999999,0.84,91.457,2020-02-21
Global,450.65,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
USA,326.8,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Argentina,69.60000000000001,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Austria,21.6,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Australia,192.8,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Brazil,21.6,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Canada,230.40000000000003,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Chile,100.8,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Colombia,64,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Costa Rica,101.6,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Ecuador,65.60000000000001,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Indonesia,2402.95,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Malaysia,3074.550000000001,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
New Zealand,176.8,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Peru,257.2,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Philippines,1480.6,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Poland,312.55,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Portugal,310.65,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Singapore,2285.75,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Turkey,228.65,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Taiwan,3606.05,paradise,BTS,2018-05-18,0.519,0.828,139.41299999999998,2018-05-18
Global,533.5999999999998,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
USA,291.2000000000001,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Argentina,72,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Austria,23.2,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Australia,124,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Brazil,8.8,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Canada,162.4,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Chile,67.2,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Colombia,44.8,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Costa Rica,114.4,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Ecuador,66.4,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Indonesia,5574.2999999999975,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Malaysia,6985.3,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
New Zealand,111.2,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Peru,367.35,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Philippines,3036.9,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Poland,376.9,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Portugal,307.25,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Singapore,6319.35,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Turkey,274.40000000000003,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Taiwan,4666.5,anpanman,BTS,2018-05-18,0.813,0.875,99.004,2018-05-18
Global,3.2,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Ecuador,8.8,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Indonesia,940.85,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Malaysia,866,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Peru,8.8,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Philippines,182.7,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Poland,54.40000000000001,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Singapore,426,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Turkey,8,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Taiwan,683.7,skit: billboard music awards speech,BTS,2017-09-18,0.252,0.6940000000000001,87.29299999999998,2017-09-18
Global,168.8,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Indonesia,7241.599999999998,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Malaysia,10561.7,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Peru,278.40000000000003,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Philippines,6201.399999999999,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Singapore,3641.25,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Taiwan,134.4,stay gold,BTS,2020-07-14,0.723,0.634,129.017,2020-07-14
Global,355.1,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
USA,209.6,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
UK,0.8,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Argentina,58.40000000000001,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Austria,68.8,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Australia,133.60000000000002,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Brazil,90.4,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Canada,219.2,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Chile,132,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Colombia,40,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Costa Rica,40,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Ecuador,72,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Finland,51.2,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Indonesia,3183.05,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Malaysia,4034.45,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
New Zealand,133.60000000000002,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Peru,169.60000000000005,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Philippines,1184.2,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Poland,334.3,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Portugal,143.75,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Singapore,3842.05,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Turkey,198.05,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Taiwan,3319.5,dimple,BTS,2017-09-18,0.612,0.8440000000000001,134.868,2017-09-18
Global,427.95000000000016,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
USA,289.45,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
UK,24,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Argentina,32.800000000000004,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Canada,59.2,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Chile,34.4,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Colombia,20.8,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Costa Rica,12.8,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Finland,23.20000000000001,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Indonesia,725.8499999999997,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Malaysia,1786.75,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Peru,83.2,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Philippines,533.45,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Poland,72,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Portugal,17.6,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Singapore,1171.9,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Taiwan,800.65,interlude : shadow,BTS,2020-02-21,0.385,0.7979999999999999,149.756,2020-02-21
Global,547.55,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
USA,359.54999999999984,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Canada,149.6,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Finland,142.4,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Indonesia,1881.95,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Malaysia,6057.95,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Philippines,829.1500000000003,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Poland,142.4,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Singapore,2246.600000000001,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Taiwan,1453.1,we are bulletproof : the eternal,BTS,2020-02-21,0.526,0.575,84.04700000000003,2020-02-21
Global,65.60000000000001,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
USA,17.6,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Argentina,39.2,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Canada,3.2,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Chile,28,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Costa Rica,20,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Indonesia,716.15,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Malaysia,1020.7,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
Peru,44.8,trivia 承 : love,BTS,2018-08-24,0.7609999999999999,0.7609999999999999,121.972,2018-08-24
